月,日,時,外気温[℃],外気絶対湿度 [kg/kgDA],法線面直達日射量 [W/m2],水平面天空日射量 [W/m2],水平面夜間放射量 [W/m2],太陽高度角[度],太陽方位角[度]
6,28,7,21.8,13.1,19.44444444,80.55555556,22.22222222,23.4,-103
6,28,8,22.6,13.2,19.44444444,130.5555556,19.44444444,35.5,-95.6
6,28,9,23.3,13.3,16.66666667,177.7777778,22.22222222,47.9,-87.3
6,28,10,24,13.7,11.11111111,225,19.44444444,60.1,-76.3
6,28,11,24.8,14.2,27.77777778,241.6666667,19.44444444,71.4,-56.7
6,28,12,24.6,14.6,13.88888889,263.8888889,16.66666667,78.5,-8.6
6,28,13,24.4,15.1,30.55555556,169.4444444,19.44444444,73.9,48.7
6,28,14,23,15.6,0,116.6666667,11.11111111,63,72.6
6,28,15,22.5,16,0,100,11.11111111,50.9,84.9
6,28,16,22.5,16.3,5.555555556,108.3333333,11.11111111,38.6,93.6
6,28,17,23,16.6,16.66666667,91.66666667,16.66666667,26.4,101.2
6,28,18,23,16.8,8.333333333,38.88888889,16.66666667,14.4,108.5
6,28,19,23.2,17.1,2.777777778,5.555555556,8.333333333,3,116.4
6,28,20,23.3,17.4,0,0,11.11111111,0,0
6,28,21,23.1,17.6,0,0,8.333333333,0,0
6,28,22,23.1,17.5,0,0,11.11111111,0,0
6,28,23,23.1,17.4,0,0,11.11111111,0,0
6,28,24,23.2,17.3,0,0,11.11111111,0,0
6,29,1,23.2,17.3,0,0,11.11111111,0,0
6,29,2,23.2,17.2,0,0,11.11111111,0,0
6,29,3,23,17.1,0,0,13.88888889,0,0
6,29,4,23,17.2,0,0,13.88888889,0,0
6,29,5,22.8,17.3,5.555555556,5.555555556,16.66666667,0.3,-118.5
6,29,6,23,17.4,8.333333333,25,16.66666667,11.5,-110.4
6,29,7,23.2,17.5,5.555555556,44.44444444,8.333333333,23.3,-103
6,29,8,23.2,17.7,2.777777778,72.22222222,8.333333333,35.5,-95.5
6,29,9,23.4,17.8,2.777777778,91.66666667,11.11111111,47.8,-87.2
6,29,10,24,17.9,0,111.1111111,8.333333333,60,-76.2
6,29,11,24,18.1,0,122.2222222,8.333333333,71.4,-56.7
6,29,12,24.5,18.3,22.22222222,180.5555556,8.333333333,78.5,-8.8
6,29,13,25.4,18.5,22.22222222,250,16.66666667,73.9,48.4
6,29,14,26.1,18.7,22.22222222,225,16.66666667,63,72.5
6,29,15,25.9,18.9,16.66666667,191.6666667,13.88888889,50.9,84.8
6,29,16,25.7,18.9,19.44444444,141.6666667,16.66666667,38.6,93.5
6,29,17,25.5,18.8,16.66666667,91.66666667,13.88888889,26.4,101.1
6,29,18,25.4,18.7,19.44444444,47.22222222,13.88888889,14.5,108.5
6,29,19,25,18.7,25,11.11111111,13.88888889,3.1,116.3
6,29,20,24.7,18.7,0,0,13.88888889,0,0
6,29,21,24.5,18.7,0,0,8.333333333,0,0
6,29,22,24.1,18.5,0,0,11.11111111,0,0
6,29,23,23.9,18.4,0,0,13.88888889,0,0
6,29,24,23.7,18.3,0,0,16.66666667,0,0
6,30,1,23.5,18.1,0,0,16.66666667,0,0
6,30,2,23.4,18,0,0,19.44444444,0,0
6,30,3,23.4,17.9,0,0,19.44444444,0,0
6,30,4,23.2,17.7,0,0,22.22222222,0,0
6,30,5,22.7,17.6,5.555555556,5.555555556,22.22222222,0.2,-118.5
6,30,6,23,17.5,36.11111111,44.44444444,25,11.4,-110.4
6,30,7,23.2,17.4,33.33333333,97.22222222,25,23.2,-103
6,30,8,23.9,17.3,33.33333333,155.5555556,27.77777778,35.4,-95.5
6,30,9,24.6,17.2,33.33333333,208.3333333,25,47.7,-87.2
6,30,10,26.6,17.1,25,263.8888889,27.77777778,59.9,-76.2
6,30,11,28.4,17.1,225,411.1111111,47.22222222,71.3,-56.7
6,30,12,29.5,17.1,361.1111111,402.7777778,52.77777778,78.4,-9
6,30,13,31.1,17.2,227.7777778,419.4444444,47.22222222,73.8,48.2
6,30,14,29.7,17.2,30.55555556,272.2222222,30.55555556,63,72.3
6,30,15,29.2,17.2,27.77777778,227.7777778,30.55555556,50.9,84.7
6,30,16,29.4,16.4,72.22222222,211.1111111,36.11111111,38.6,93.4
6,30,17,30.1,15.8,325,152.7777778,58.33333333,26.4,101
6,30,18,27.3,15,127.7777778,77.77777778,47.22222222,14.5,108.4
6,30,19,26.5,14.5,38.88888889,11.11111111,47.22222222,3.1,116.2
6,30,20,25.8,13.7,0,0,47.22222222,0,0
6,30,21,24.6,13.3,0,0,41.66666667,0,0
6,30,22,24,13.4,0,0,38.88888889,0,0
6,30,23,23.7,13.5,0,0,38.88888889,0,0
6,30,24,23.4,13.6,0,0,36.11111111,0,0
7,1,1,23.2,13.8,0,0,30.55555556,0,0
7,1,2,23,14.2,0,0,25,0,0
7,1,3,22.4,15,0,0,22.22222222,0,0
7,1,4,22.7,15.3,0,0,16.66666667,0,0
7,1,5,22.4,15.7,5.555555556,5.555555556,16.66666667,0.1,-118.4
7,1,6,22.8,16.2,19.44444444,38.88888889,19.44444444,11.4,-110.4
7,1,7,23.1,16.2,19.44444444,80.55555556,16.66666667,23.2,-102.9
7,1,8,23.6,16.2,19.44444444,127.7777778,16.66666667,35.3,-95.5
7,1,9,23.9,16.4,13.88888889,127.7777778,16.66666667,47.7,-87.1
7,1,10,23.3,16.8,0,111.1111111,11.11111111,59.9,-76.1
7,1,11,23.7,16.9,0,122.2222222,11.11111111,71.2,-56.6
7,1,12,23.5,16.9,0,127.7777778,11.11111111,78.3,-9.2
7,1,13,23.1,16.3,0,125,11.11111111,73.8,47.9
7,1,14,23.7,17.1,0,116.6666667,11.11111111,63,72.1
7,1,15,24.2,17.4,0,100,11.11111111,51,84.6
7,1,16,23.9,17.1,5.555555556,108.3333333,11.11111111,38.6,93.3
7,1,17,24.2,17.1,16.66666667,91.66666667,16.66666667,26.4,100.9
7,1,18,24,16.8,19.44444444,47.22222222,16.66666667,14.5,108.3
7,1,19,23.9,16.8,25,11.11111111,16.66666667,3.1,116.2
7,1,20,23.7,16.6,0,0,19.44444444,0,0
7,1,21,23.5,16.6,0,0,19.44444444,0,0
7,1,22,23.6,16.7,0,0,19.44444444,0,0
7,1,23,23.7,16.6,0,0,22.22222222,0,0
7,1,24,23.5,15.8,0,0,22.22222222,0,0
7,2,1,23.1,15.7,0,0,25,0,0
7,2,2,22.8,15.1,0,0,27.77777778,0,0
7,2,3,22.4,14.9,0,0,27.77777778,0,0
7,2,4,22.1,14.9,0,0,27.77777778,0,0
7,2,5,22.3,14.9,5.555555556,5.555555556,30.55555556,0.1,-118.4
7,2,6,22.1,14.8,36.11111111,44.44444444,30.55555556,11.3,-110.3
7,2,7,23.3,15,361.1111111,127.7777778,55.55555556,23.1,-102.9
7,2,8,25.1,15.2,294.4444444,213.8888889,55.55555556,35.3,-95.4
7,2,9,26.1,15.4,394.4444444,269.4444444,58.33333333,47.6,-87.1
7,2,10,28.1,15.1,236.1111111,363.8888889,52.77777778,59.8,-76
7,2,11,27.4,14.7,144.4444444,402.7777778,47.22222222,71.1,-56.6
7,2,12,29.7,15.4,236.1111111,427.7777778,52.77777778,78.3,-9.4
7,2,13,29.3,15.2,138.8888889,411.1111111,47.22222222,73.8,47.6
7,2,14,29.7,14.8,27.77777778,283.3333333,33.33333333,63,72
7,2,15,29.3,14.4,30.55555556,236.1111111,33.33333333,51,84.4
7,2,16,29.4,14,36.11111111,175,33.33333333,38.6,93.2
7,2,17,28.4,14.4,33.33333333,116.6666667,33.33333333,26.4,100.8
7,2,18,25.8,15.4,38.88888889,58.33333333,30.55555556,14.5,108.2
7,2,19,23.7,15.8,41.66666667,11.11111111,22.22222222,3,116.1
7,2,20,23.7,15,0,0,13.88888889,0,0
7,2,21,23.1,15.8,0,0,11.11111111,0,0
7,2,22,22.1,14.9,0,0,11.11111111,0,0
7,2,23,21.9,15.1,0,0,11.11111111,0,0
7,2,24,21.9,15,0,0,13.88888889,0,0
7,3,1,22,14.8,0,0,16.66666667,0,0
7,3,2,21.8,14.6,0,0,19.44444444,0,0
7,3,3,22.1,14.1,0,0,19.44444444,0,0
7,3,4,22,14.4,0,0,22.22222222,0,0
7,3,5,21.7,14.7,0,5.555555556,25,0,0
7,3,6,21.8,14.6,22.22222222,36.11111111,27.77777778,11.2,-110.3
7,3,7,22.7,14.8,33.33333333,97.22222222,30.55555556,23,-102.8
7,3,8,23.5,14.8,36.11111111,158.3333333,30.55555556,35.2,-95.4
7,3,9,24.7,14.8,113.8888889,286.1111111,41.66666667,47.5,-87
7,3,10,25.6,14.4,30.55555556,272.2222222,33.33333333,59.7,-76
7,3,11,26.3,14.8,19.44444444,263.8888889,27.77777778,71,-56.5
7,3,12,26.4,15,33.33333333,263.8888889,27.77777778,78.2,-9.5
7,3,13,26.8,14.4,13.88888889,275,27.77777778,73.8,47.3
7,3,14,27.2,14.4,19.44444444,241.6666667,27.77777778,63,71.8
7,3,15,28,14.6,19.44444444,202.7777778,30.55555556,51,84.3
7,3,16,28.4,14.2,86.11111111,222.2222222,41.66666667,38.6,93.1
7,3,17,28,13.5,19.44444444,100,30.55555556,26.4,100.7
7,3,18,27.3,13.9,22.22222222,50,30.55555556,14.5,108.1
7,3,19,25.7,13.7,25,11.11111111,30.55555556,3,116
7,3,20,25,13.7,0,0,27.77777778,0,0
7,3,21,24.6,14.1,0,0,25,0,0
7,3,22,24.1,14.4,0,0,25,0,0
7,3,23,23.3,14.2,0,0,25,0,0
7,3,24,22.7,14.2,0,0,22.22222222,0,0
7,4,1,22.2,14.3,0,0,22.22222222,0,0
7,4,2,22,14.3,0,0,22.22222222,0,0
7,4,3,21.9,14.1,0,0,22.22222222,0,0
7,4,4,21.8,14.2,0,0,22.22222222,0,0
7,4,5,21.6,14.2,0,5.555555556,19.44444444,0,0
7,4,6,21.7,14.1,19.44444444,36.11111111,16.66666667,11.1,-110.3
7,4,7,21.8,14.3,11.11111111,61.11111111,19.44444444,22.9,-102.8
7,4,8,22.1,14.3,5.555555556,69.44444444,11.11111111,35.1,-95.3
7,4,9,21.8,14.8,8.333333333,141.6666667,13.88888889,47.4,-86.9
7,4,10,22.4,15.2,16.66666667,155.5555556,19.44444444,59.6,-75.9
7,4,11,22.8,15.8,0,122.2222222,11.11111111,71,-56.4
7,4,12,22.8,15.8,0,127.7777778,11.11111111,78.1,-9.7
7,4,13,22.8,16,0,125,11.11111111,73.7,47
7,4,14,22.8,16.1,0,116.6666667,11.11111111,63,71.6
7,4,15,22.9,16.2,0,100,11.11111111,51,84.1
7,4,16,23.2,16.6,8.333333333,72.22222222,8.333333333,38.6,93
7,4,17,23.7,17.3,5.555555556,72.22222222,11.11111111,26.4,100.6
7,4,18,23.6,16.6,8.333333333,38.88888889,16.66666667,14.5,108
7,4,19,23.5,17.1,2.777777778,5.555555556,11.11111111,3,115.9
7,4,20,23.4,16.8,0,0,11.11111111,0,0
7,4,21,23,16.4,0,0,11.11111111,0,0
7,4,22,22.6,16.3,0,0,11.11111111,0,0
7,4,23,22.5,16.1,0,0,11.11111111,0,0
7,4,24,22.6,16.3,0,0,11.11111111,0,0
7,5,1,22.3,16.1,0,0,11.11111111,0,0
7,5,2,22.1,16.5,0,0,11.11111111,0,0
7,5,3,22.1,16.1,0,0,11.11111111,0,0
7,5,4,22.2,16.1,0,0,11.11111111,0,0
7,5,5,22.2,16.1,0,5.555555556,13.88888889,0,0
7,5,6,22.6,16.1,19.44444444,36.11111111,16.66666667,11,-110.2
7,5,7,23.4,16.6,19.44444444,77.77777778,16.66666667,22.9,-102.7
7,5,8,23.6,16.1,16.66666667,130.5555556,16.66666667,35,-95.2
7,5,9,24.5,16.8,19.44444444,175,16.66666667,47.4,-86.8
7,5,10,24.9,16.2,13.88888889,222.2222222,16.66666667,59.6,-75.7
7,5,11,25.5,15.9,30.55555556,238.8888889,16.66666667,70.9,-56.3
7,5,12,26,16.2,16.66666667,261.1111111,16.66666667,78,-9.8
7,5,13,26.2,16.4,25,250,16.66666667,73.7,46.7
7,5,14,24.9,15.7,22.22222222,225,16.66666667,63,71.3
7,5,15,24.5,15.1,13.88888889,191.6666667,16.66666667,51,84
7,5,16,24.2,15.2,19.44444444,141.6666667,19.44444444,38.6,92.9
7,5,17,24.1,15.5,16.66666667,91.66666667,16.66666667,26.4,100.5
7,5,18,24,15.6,19.44444444,47.22222222,16.66666667,14.4,107.9
7,5,19,24,15.5,27.77777778,8.333333333,22.22222222,3,115.8
7,5,20,23.9,15.5,0,0,27.77777778,0,0
7,5,21,23.5,15.4,0,0,30.55555556,0,0
7,5,22,23.4,15.1,0,0,36.11111111,0,0
7,5,23,22.8,13.9,0,0,41.66666667,0,0
7,5,24,22.2,13.5,0,0,47.22222222,0,0
7,6,1,21.9,13.1,0,0,52.77777778,0,0
7,6,2,21,13.4,0,0,55.55555556,0,0
7,6,3,20.5,13,0,0,61.11111111,0,0
7,6,4,20.1,12.8,0,0,66.66666667,0,0
7,6,5,19.6,12.6,0,11.11111111,69.44444444,0,0
7,6,6,20.6,12.8,386.1111111,55.55555556,75,11,-110.2
7,6,7,21.4,12.8,588.8888889,91.66666667,77.77777778,22.8,-102.6
7,6,8,23.5,13.2,675,122.2222222,77.77777778,35,-95.1
7,6,9,24.3,13.5,705.5555556,155.5555556,77.77777778,47.3,-86.7
7,6,10,25.8,13.9,427.7777778,316.6666667,66.66666667,59.5,-75.6
7,6,11,27.3,14,713.8888889,213.8888889,77.77777778,70.8,-56.1
7,6,12,27.8,13.1,611.1111111,283.3333333,77.77777778,77.9,-9.9
7,6,13,28.4,13.5,716.6666667,219.4444444,80.55555556,73.7,46.4
7,6,14,28.6,12.5,711.1111111,200,83.33333333,63,71.1
7,6,15,29.6,11.9,705.5555556,166.6666667,91.66666667,51,83.8
7,6,16,29.3,11.6,686.1111111,133.3333333,91.66666667,38.6,92.7
7,6,17,29.5,11.6,627.7777778,97.22222222,88.88888889,26.4,100.4
7,6,18,28.9,9.8,355.5555556,75,86.11111111,14.4,107.8
7,6,19,27.8,12.8,202.7777778,13.88888889,66.66666667,3,115.7
7,6,20,26.4,13.5,0,0,61.11111111,0,0
7,6,21,25.5,13.2,0,0,58.33333333,0,0
7,6,22,25.1,13.3,0,0,55.55555556,0,0
7,6,23,23.9,12.8,0,0,52.77777778,0,0
7,6,24,23.5,13.7,0,0,47.22222222,0,0
7,7,1,23,13.4,0,0,44.44444444,0,0
7,7,2,22.7,13.3,0,0,38.88888889,0,0
7,7,3,22.1,13.6,0,0,36.11111111,0,0
7,7,4,21.6,13.7,0,0,33.33333333,0,0
7,7,5,21.3,13.4,0,2.777777778,30.55555556,0,0
7,7,6,21.5,13.3,22.22222222,36.11111111,27.77777778,10.9,-110.1
7,7,7,22.6,13.7,188.8888889,136.1111111,47.22222222,22.7,-102.6
7,7,8,23.9,14.2,19.44444444,133.3333333,27.77777778,34.9,-95
7,7,9,24.9,15,33.33333333,219.4444444,30.55555556,47.2,-86.6
7,7,10,25.6,15,27.77777778,222.2222222,27.77777778,59.4,-75.5
7,7,11,26.8,15.2,13.88888889,261.1111111,27.77777778,70.7,-56
7,7,12,26.3,15.4,27.77777778,261.1111111,27.77777778,77.8,-10
7,7,13,26.2,15.6,11.11111111,272.2222222,27.77777778,73.6,46
7,7,14,26.5,16,13.88888889,241.6666667,27.77777778,63,70.9
7,7,15,26.9,16.2,16.66666667,202.7777778,25,50.9,83.6
7,7,16,27.1,16.6,16.66666667,150,25,38.6,92.6
7,7,17,27,16.5,19.44444444,97.22222222,27.77777778,26.4,100.3
7,7,18,26.9,16.9,22.22222222,50,25,14.4,107.7
7,7,19,26.9,16.2,27.77777778,8.333333333,25,2.9,115.6
7,7,20,26.5,16.4,0,0,27.77777778,0,0
7,7,21,26.5,16.1,0,0,30.55555556,0,0
7,7,22,26.2,16.2,0,0,27.77777778,0,0
7,7,23,25.8,17.3,0,0,27.77777778,0,0
7,7,24,25.5,17.5,0,0,27.77777778,0,0
7,8,1,25.2,17.4,0,0,27.77777778,0,0
7,8,2,26.2,16.8,0,0,30.55555556,0,0
7,8,3,26.8,15.8,0,0,33.33333333,0,0
7,8,4,26.5,14.9,0,0,36.11111111,0,0
7,8,5,26.1,13.8,0,5.555555556,38.88888889,0,0
7,8,6,26,13.3,58.33333333,47.22222222,38.88888889,10.8,-110
7,8,7,26.4,13.4,222.2222222,133.3333333,55.55555556,22.6,-102.5
7,8,8,27.3,14.2,266.6666667,213.8888889,55.55555556,34.8,-94.9
7,8,9,27.9,13.4,586.1111111,202.7777778,75,47.1,-86.5
7,8,10,28.3,13.4,55.55555556,308.3333333,41.66666667,59.3,-75.3
7,8,11,27.4,13.1,41.66666667,308.3333333,38.88888889,70.6,-55.8
7,8,12,27.9,13.1,61.11111111,355.5555556,41.66666667,77.7,-10.1
7,8,13,28.3,13,80.55555556,377.7777778,44.44444444,73.5,45.7
7,8,14,29.2,13,36.11111111,291.6666667,38.88888889,62.9,70.6
7,8,15,28.4,12.7,116.6666667,305.5555556,50,50.9,83.5
7,8,16,28.4,12.6,394.4444444,216.6666667,69.44444444,38.6,92.4
7,8,17,27.7,13.1,525,119.4444444,72.22222222,26.3,100.1
7,8,18,27.3,12.6,188.8888889,80.55555556,55.55555556,14.4,107.6
7,8,19,26.3,12.9,102.7777778,13.88888889,52.77777778,2.9,115.5
7,8,20,25.9,12.7,0,0,50,0,0
7,8,21,25.4,12.6,0,0,50,0,0
7,8,22,24.7,12.8,0,0,47.22222222,0,0
7,8,23,23.9,12.9,0,0,44.44444444,0,0
7,8,24,23.2,12.9,0,0,41.66666667,0,0
7,9,1,23.4,13.1,0,0,41.66666667,0,0
7,9,2,22.2,12.8,0,0,36.11111111,0,0
7,9,3,21.9,13.3,0,0,36.11111111,0,0
7,9,4,21.7,13.2,0,0,33.33333333,0,0
7,9,5,21.9,13.2,0,5.555555556,33.33333333,0,0
7,9,6,22.1,12.9,27.77777778,38.88888889,30.55555556,10.7,-109.9
7,9,7,22.6,13.2,27.77777778,88.88888889,30.55555556,22.5,-102.4
7,9,8,23.1,12.9,25,147.2222222,30.55555556,34.7,-94.8
7,9,9,23.7,13.3,27.77777778,197.2222222,33.33333333,47,-86.4
7,9,10,23.8,13.3,22.22222222,247.2222222,30.55555556,59.2,-75.2
7,9,11,24.6,13.6,25,280.5555556,30.55555556,70.5,-55.6
7,9,12,25.3,13.9,30.55555556,286.1111111,30.55555556,77.5,-10.2
7,9,13,26.4,14.4,86.11111111,383.3333333,38.88888889,73.5,45.3
7,9,14,28,14.8,44.44444444,291.6666667,33.33333333,62.9,70.4
7,9,15,27.4,14.8,27.77777778,211.1111111,30.55555556,50.9,83.3
7,9,16,28.1,15,86.11111111,219.4444444,38.88888889,38.6,92.3
7,9,17,29.8,15.7,491.6666667,125,63.88888889,26.3,100
7,9,18,29,16,236.1111111,80.55555556,50,14.3,107.5
7,9,19,28.4,15.7,44.44444444,11.11111111,50,2.9,115.4
7,9,20,27.5,15.8,0,0,50,0,0
7,9,21,27,15.9,0,0,47.22222222,0,0
7,9,22,25.8,16.1,0,0,44.44444444,0,0
7,9,23,25.3,16,0,0,41.66666667,0,0
7,9,24,24.7,16,0,0,41.66666667,0,0
7,10,1,24,15.9,0,0,38.88888889,0,0
7,10,2,23.6,15.8,0,0,36.11111111,0,0
7,10,3,23.4,15.6,0,0,36.11111111,0,0
7,10,4,23,15.6,0,0,33.33333333,0,0
7,10,5,22.8,15.5,0,5.555555556,33.33333333,0,0
7,10,6,23.2,15.7,55.55555556,47.22222222,30.55555556,10.6,-109.9
7,10,7,24.3,16.5,50,105.5555556,30.55555556,22.4,-102.3
7,10,8,25.1,16.9,47.22222222,169.4444444,30.55555556,34.6,-94.7
7,10,9,26.5,17.2,344.4444444,277.7777778,52.77777778,47,-86.3
7,10,10,28.7,16.9,597.2222222,244.4444444,61.11111111,59.1,-75
7,10,11,30.6,16,594.4444444,280.5555556,66.66666667,70.4,-55.4
7,10,12,32.6,14.7,591.6666667,294.4444444,72.22222222,77.4,-10.2
7,10,13,33.4,13.5,325,400,66.66666667,73.4,44.9
7,10,14,32.4,13.9,44.44444444,300,38.88888889,62.9,70.1
7,10,15,31.3,13.7,158.3333333,316.6666667,52.77777778,50.9,83.1
7,10,16,31.6,13.7,116.6666667,233.3333333,50,38.6,92.1
7,10,17,31.8,13.7,338.8888889,150,66.66666667,26.3,99.9
7,10,18,31.4,13.6,250,80.55555556,66.66666667,14.3,107.3
7,10,19,30.4,13.9,69.44444444,13.88888889,63.88888889,2.8,115.2
7,10,20,28.8,14.3,0,0,61.11111111,0,0
7,10,21,28,14.3,0,0,61.11111111,0,0
7,10,22,27,14.9,0,0,58.33333333,0,0
7,10,23,26.3,14.7,0,0,58.33333333,0,0
7,10,24,25.3,14.9,0,0,58.33333333,0,0
7,11,1,24.7,14.9,0,0,58.33333333,0,0
7,11,2,24.4,15.1,0,0,55.55555556,0,0
7,11,3,24.4,14.9,0,0,58.33333333,0,0
7,11,4,24.1,15.2,0,0,55.55555556,0,0
7,11,5,23.8,15.2,0,5.555555556,55.55555556,0,0
7,11,6,23.9,15.1,252.7777778,55.55555556,55.55555556,10.5,-109.8
7,11,7,25.2,15.5,500,102.7777778,66.66666667,22.3,-102.2
7,11,8,27,16,583.3333333,147.2222222,66.66666667,34.5,-94.6
7,11,9,29.2,16.8,611.1111111,191.6666667,66.66666667,46.9,-86.1
7,11,10,30.9,16.4,508.3333333,283.3333333,63.88888889,59,-74.8
7,11,11,31.4,16,508.3333333,322.2222222,66.66666667,70.3,-55.2
7,11,12,31.4,15.9,77.77777778,380.5555556,41.66666667,77.3,-10.3
7,11,13,32.2,16.3,75,372.2222222,38.88888889,73.3,44.6
7,11,14,32.9,16.3,613.8888889,250,69.44444444,62.8,69.8
7,11,15,32.8,16.2,186.1111111,316.6666667,50,50.8,82.9
7,11,16,31.8,16.1,105.5555556,227.7777778,44.44444444,38.5,92
7,11,17,32,16,219.4444444,158.3333333,52.77777778,26.3,99.7
7,11,18,31.4,16.3,86.11111111,72.22222222,38.88888889,14.3,107.2
7,11,19,30.9,16.8,69.44444444,13.88888889,36.11111111,2.8,115.1
7,11,20,29.9,16.7,0,0,36.11111111,0,0
7,11,21,28.7,16.8,0,0,33.33333333,0,0
7,11,22,28.2,16.7,0,0,33.33333333,0,0
7,11,23,27.7,16.6,0,0,33.33333333,0,0
7,11,24,26.8,16.5,0,0,30.55555556,0,0
7,12,1,26.3,16.7,0,0,30.55555556,0,0
7,12,2,25.6,16.5,0,0,30.55555556,0,0
7,12,3,25.3,16.9,0,0,27.77777778,0,0
7,12,4,24.8,16.7,0,0,27.77777778,0,0
7,12,5,25.1,16.5,0,2.777777778,27.77777778,0,0
7,12,6,25.2,16.5,30.55555556,38.88888889,27.77777778,10.4,-109.7
7,12,7,25.7,16.7,27.77777778,88.88888889,27.77777778,22.3,-102.1
7,12,8,26,17,25,144.4444444,25,34.5,-94.5
7,12,9,26.9,17.4,91.66666667,269.4444444,33.33333333,46.8,-86
7,12,10,28.6,17.8,433.3333333,313.8888889,52.77777778,58.9,-74.6
7,12,11,30.4,17.7,25,277.7777778,27.77777778,70.1,-55
7,12,12,30.5,17.5,33.33333333,283.3333333,27.77777778,77.1,-10.3
7,12,13,31.7,17.5,83.33333333,383.3333333,36.11111111,73.2,44.2
7,12,14,32.6,17.2,58.33333333,322.2222222,33.33333333,62.8,69.6
7,12,15,32.9,17.3,88.88888889,291.6666667,38.88888889,50.8,82.6
7,12,16,32.7,17,136.1111111,233.3333333,41.66666667,38.5,91.8
7,12,17,32.2,17.2,30.55555556,105.5555556,27.77777778,26.2,99.6
7,12,18,30.2,18,30.55555556,52.77777778,27.77777778,14.2,107.1
7,12,19,29.5,17.2,44.44444444,11.11111111,25,2.7,115
7,12,20,28.7,17.5,0,0,22.22222222,0,0
7,12,21,28.3,17.6,0,0,22.22222222,0,0
7,12,22,27.8,17.7,0,0,16.66666667,0,0
7,12,23,27.8,17.5,0,0,13.88888889,0,0
7,12,24,27.3,17.2,0,0,11.11111111,0,0
7,13,1,25.9,18.6,0,0,8.333333333,0,0
7,13,2,23.9,16.5,0,0,11.11111111,0,0
7,13,3,23.4,16.8,0,0,11.11111111,0,0
7,13,4,23.7,17,0,0,16.66666667,0,0
7,13,5,23.6,17.2,0,5.555555556,22.22222222,0,0
7,13,6,23.9,17,41.66666667,41.66666667,27.77777778,10.3,-109.6
7,13,7,24.2,17.2,38.88888889,100,30.55555556,22.2,-102
7,13,8,25.9,17.9,250,211.1111111,44.44444444,34.4,-94.4
7,13,9,27.8,17.1,569.4444444,208.3333333,58.33333333,46.7,-85.8
7,13,10,28.7,16.6,244.4444444,358.3333333,47.22222222,58.8,-74.4
7,13,11,30.3,15.4,191.6666667,408.3333333,50,70,-54.7
7,13,12,30.2,15.4,77.77777778,377.7777778,41.66666667,77,-10.4
7,13,13,30.9,15.9,141.6666667,411.1111111,44.44444444,73.1,43.8
7,13,14,30.3,15.5,188.8888889,377.7777778,50,62.7,69.3
7,13,15,29.4,14.8,105.5555556,300,44.44444444,50.8,82.4
7,13,16,30.4,15.2,161.1111111,238.8888889,47.22222222,38.4,91.6
7,13,17,29.6,14.8,88.88888889,144.4444444,41.66666667,26.2,99.4
7,13,18,29.4,14.4,52.77777778,63.88888889,38.88888889,14.2,106.9
7,13,19,28.6,13.9,44.44444444,11.11111111,38.88888889,2.6,114.8
7,13,20,27.7,13.3,0,0,38.88888889,0,0
7,13,21,26.8,13.2,0,0,38.88888889,0,0
7,13,22,26.1,13.2,0,0,38.88888889,0,0
7,13,23,25.4,13.1,0,0,36.11111111,0,0
7,13,24,25.1,13.3,0,0,38.88888889,0,0
7,14,1,24.8,13.4,0,0,36.11111111,0,0
7,14,2,24.6,13.4,0,0,33.33333333,0,0
7,14,3,24.2,13.7,0,0,36.11111111,0,0
7,14,4,23.8,13.6,0,0,36.11111111,0,0
7,14,5,23.5,13.9,0,5.555555556,33.33333333,0,0
7,14,6,23.5,14.1,50,44.44444444,33.33333333,10.2,-109.5
7,14,7,23.9,14.5,50,102.7777778,33.33333333,22.1,-101.9
7,14,8,24.7,14.7,91.66666667,194.4444444,41.66666667,34.3,-94.2
7,14,9,25.8,15.1,169.4444444,291.6666667,44.44444444,46.6,-85.6
7,14,10,27.3,15.5,119.4444444,347.2222222,41.66666667,58.7,-74.2
7,14,11,27,14.5,322.2222222,391.6666667,58.33333333,69.9,-54.5
7,14,12,28.7,15.4,255.5555556,425,52.77777778,76.9,-10.4
7,14,13,29,15,88.88888889,383.3333333,41.66666667,73,43.4
7,14,14,28.8,14.6,66.66666667,322.2222222,38.88888889,62.7,69
7,14,15,29.5,14.8,211.1111111,316.6666667,52.77777778,50.7,82.2
7,14,16,30.7,15.1,583.3333333,166.6666667,69.44444444,38.4,91.4
7,14,17,30.2,14.4,525,119.4444444,72.22222222,26.1,99.3
7,14,18,29.4,14.6,361.1111111,72.22222222,69.44444444,14.1,106.8
7,14,19,28.5,13.6,102.7777778,13.88888889,69.44444444,2.6,114.7
7,14,20,27.5,13.6,0,0,66.66666667,0,0
7,14,21,26.7,13.3,0,0,61.11111111,0,0
7,14,22,26.1,14.1,0,0,58.33333333,0,0
7,14,23,25.2,14.7,0,0,52.77777778,0,0
7,14,24,24.7,14.7,0,0,47.22222222,0,0
7,15,1,24.1,14.4,0,0,44.44444444,0,0
7,15,2,23.5,14.6,0,0,41.66666667,0,0
7,15,3,23.1,14.7,0,0,36.11111111,0,0
7,15,4,22.8,14.5,0,0,36.11111111,0,0
7,15,5,22.9,14.5,0,2.777777778,33.33333333,0,0
7,15,6,23,14.5,27.77777778,36.11111111,27.77777778,10.1,-109.3
7,15,7,24,15.1,27.77777778,83.33333333,27.77777778,22,-101.7
