,h,a,south,east,south-east,sky_radiation
1989-02-17 08:00:00,23.7,-54.4,0.7229582645280017,0.8300646298208,0.8775280273784403,0.15079867699991067
1989-02-17 09:00:00,32.9,-41.4,0.6687778524904665,0.6108744855826629,0.7758959483719203,0.15079867699991067
1989-02-17 10:00:00,39.7,-25.3,0.640851664600695,0.12866418684751801,0.6590855178340379,0.15079867699991067
1989-02-17 11:00:00,43.1,-6.2,0.6293554585282951,0.0,0.49962924219463023,0.15079867699991067
1989-02-17 12:00:00,42.3,13.8,0.6315117553761946,1.0,0.22173499478448722,0.15079867699991067
1989-02-17 13:00:00,37.5,31.900000000000002,0.6480844655009546,1.0,0.0,0.15079867699991067
1989-02-17 14:00:00,29.600000000000005,46.900000000000006,0.6842961585151138,1.0,1.0,0.15079867699991067
1989-02-17 15:00:00,19.8,58.9,0.7515015266433013,1.0,1.0,0.15079867699991067
1989-02-17 16:00:00,8.7,68.8,0.8884249085363736,1.0,1.0,0.15079867699991067
1989-02-17 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-17 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-17 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-17 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-17 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-17 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-17 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 06:00:00,1.7,-74.4,1.0,1.0,1.0,0.15079867699991067
1989-02-18 07:00:00,13.3,-65.3,0.8171469136752308,0.9699021159942633,0.9739776244966103,0.15079867699991067
1989-02-18 08:00:00,24.000000000000004,-54.7,0.7147591841644956,0.8272342980398647,0.8741568842604924,0.15079867699991067
1989-02-18 09:00:00,33.2,-41.6,0.6624609958712977,0.6071879591874882,0.7722322405362291,0.15079867699991067
1989-02-18 10:00:00,40.1,-25.4,0.6339060712346807,0.11840846586166298,0.6530643121634633,0.15079867699991067
1989-02-18 11:00:00,43.5,-6.2,0.6227261245499803,0.0,0.4911726302219086,0.15079867699991067
1989-02-18 12:00:00,42.6,13.9,0.6263564823726695,1.0,0.20988595844853242,0.15079867699991067
1989-02-18 13:00:00,37.8,32.2,0.6416652236750167,1.0,0.0,0.15079867699991067
1989-02-18 14:00:00,29.9,47.1,0.6776348794572665,1.0,1.0,0.15079867699991067
1989-02-18 15:00:00,20.0,59.20000000000001,0.7445900731785388,1.0,1.0,0.15079867699991067
1989-02-18 16:00:00,9.0,69.1,0.878010135412251,1.0,1.0,0.15079867699991067
1989-02-18 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-18 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 06:00:00,1.9,-74.7,1.0,1.0,1.0,0.15079867699991067
1989-02-19 07:00:00,13.5,-65.6,0.8094212240932822,0.9681876213373655,0.9717609564809435,0.15079867699991067
1989-02-19 08:00:00,24.3,-54.9,0.7073798356775711,0.8240619268878736,0.870828830313985,0.15079867699991067
1989-02-19 09:00:00,33.5,-41.8,0.6560651439635424,0.6034858834799314,0.7685403957149266,0.15079867699991067
1989-02-19 10:00:00,40.4,-25.5,0.6285394501700055,0.11156240203133383,0.6485734943249645,0.15079867699991067
1989-02-19 11:00:00,43.8,-6.2,0.617696226873244,0.0,0.4847563155432707,0.15079867699991067
1989-02-19 12:00:00,43.0,14.1,0.6192586900943406,1.0,0.19207382814883056,0.15079867699991067
1989-02-19 13:00:00,38.1,32.4,0.6356660993760365,1.0,0.0,0.15079867699991067
1989-02-19 14:00:00,30.2,47.4,0.6700734519305174,1.0,1.0,0.15079867699991067
1989-02-19 15:00:00,20.3,59.39999999999999,0.736659001737762,1.0,1.0,0.15079867699991067
1989-02-19 16:00:00,9.200000000000001,69.4,0.8698330216791796,1.0,1.0,0.15079867699991067
1989-02-19 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-19 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 06:00:00,2.2,-75.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 07:00:00,13.8,-65.9,0.7992343428954446,0.9654610198703598,0.9685386522884392,0.15079867699991067
1989-02-20 08:00:00,24.6,-55.2,0.6988918330426604,0.8212225616912063,0.8674061221793827,0.15079867699991067
1989-02-20 09:00:00,33.8,-42.1,0.6488790776247125,0.6007345825842428,0.7648499667566074,0.15079867699991067
1989-02-20 10:00:00,40.8,-25.700000000000003,0.621030486405723,0.10477486128508451,0.6427124523559432,0.15079867699991067
1989-02-20 11:00:00,44.2,-6.2,0.6109105442361619,0.0,0.4761002597132964,0.15079867699991067
1989-02-20 12:00:00,43.3,14.2,0.6139734649400895,1.0,0.17981109265417572,0.15079867699991067
1989-02-20 13:00:00,38.4,32.6,0.6295934605656895,1.0,0.0,0.15079867699991067
1989-02-20 14:00:00,30.4,47.7,0.6641265923579937,1.0,1.0,0.15079867699991067
1989-02-20 15:00:00,20.5,59.7,0.7294705563813823,1.0,1.0,0.15079867699991067
1989-02-20 16:00:00,9.4,69.7,0.8614126341272281,1.0,1.0,0.15079867699991067
1989-02-20 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-20 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 06:00:00,2.4,-75.3,1.0,1.0,1.0,0.15079867699991067
1989-02-21 07:00:00,14.0,-66.1,0.7922952234737441,0.9636440119204657,0.966377052266693,0.15079867699991067
1989-02-21 08:00:00,24.8,-55.4,0.69314082980753,0.8193266586888484,0.8651086456175554,0.15079867699991067
1989-02-21 09:00:00,34.1,-42.3,0.6423050056318764,0.5969997688671387,0.7610983269165559,0.15079867699991067
1989-02-21 10:00:00,41.1,-25.8,0.6155295943731037,0.0978248314429565,0.638131391126353,0.15079867699991067
1989-02-21 11:00:00,44.5,-6.2,0.6057605440580474,0.0,0.4695307380527157,0.15079867699991067
1989-02-21 12:00:00,43.7,14.3,0.6069116394225411,1.0,0.16411319869506535,0.15079867699991067
1989-02-21 13:00:00,38.7,32.9,0.6229084586969567,1.0,0.0,0.15079867699991067
1989-02-21 14:00:00,30.7,48.00000000000001,0.6563223801797066,1.0,1.0,0.15079867699991067
1989-02-21 15:00:00,20.7,59.99999999999999,0.7221314882241792,1.0,1.0,0.15079867699991067
1989-02-21 16:00:00,9.6,70.0,0.8527377509006374,1.0,1.0,0.15079867699991067
1989-02-21 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-21 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 06:00:00,2.6,-75.5,1.0,1.0,1.0,0.15079867699991067
1989-02-22 07:00:00,14.3,-66.4,0.7816567756816594,0.9609192650842813,0.9631141122739002,0.15079867699991067
1989-02-22 08:00:00,25.1,-55.7,0.6843721594439403,0.8164779102225682,0.8616384443181684,0.15079867699991067
1989-02-22 09:00:00,34.5,-42.5,0.6339060864293099,0.5913477498236596,0.7560321395130475,0.15079867699991067
1989-02-22 10:00:00,41.4,-26.0,0.6095547216888556,0.0944381617942337,0.6337909718990051,0.15079867699991067
1989-02-22 11:00:00,44.9,-6.2,0.5988108165605115,0.0,0.46066542081948225,0.15079867699991067
1989-02-22 12:00:00,44.0,14.500000000000002,0.6012698815079864,1.0,0.1486544020300573,0.15079867699991067
1989-02-22 13:00:00,39.0,33.1,0.6166730686990778,1.0,0.0,0.15079867699991067
1989-02-22 14:00:00,31.0,48.2,0.6492638049556041,1.0,1.0,0.15079867699991067
1989-02-22 15:00:00,21.0,60.300000000000004,0.7126175002145673,1.0,1.0,0.15079867699991067
1989-02-22 16:00:00,9.8,70.3,0.8437964663708305,1.0,1.0,0.15079867699991067
1989-02-22 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-22 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 06:00:00,2.9,-75.8,0.9967462507057798,1.0,1.0,0.15079867699991067
1989-02-23 07:00:00,14.600000000000001,-66.7,0.7707325862276266,0.9581950483949376,0.9598259832359914,0.15079867699991067
1989-02-23 08:00:00,25.4,-55.900000000000006,0.676523470879356,0.8132848349564217,0.8582205316398849,0.15079867699991067
1989-02-23 09:00:00,34.8,-42.7,0.6271436231430879,0.5875704525020208,0.7522107665325011,0.15079867699991067
1989-02-23 10:00:00,41.8,-26.1,0.6021850022798805,0.08383316101112459,0.6274722397840584,0.15079867699991067
1989-02-23 11:00:00,45.3,-6.2,0.5917637116572323,0.0,0.45167588553689775,0.15079867699991067
1989-02-23 12:00:00,44.4,14.600000000000001,0.5940254879273007,1.0,0.13240413964619469,0.15079867699991067
1989-02-23 13:00:00,39.3,33.4,0.6097966036068801,1.0,0.0,0.15079867699991067
1989-02-23 14:00:00,31.2,48.5,0.6430099582534667,1.0,1.0,0.15079867699991067
1989-02-23 15:00:00,21.200000000000003,60.7,0.7037103126192893,1.0,1.0,0.15079867699991067
1989-02-23 16:00:00,10.0,70.7,0.8332537030218554,1.0,1.0,0.15079867699991067
1989-02-23 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-23 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 06:00:00,3.1,-76.1,0.9872778058536723,1.0,1.0,0.15079867699991067
1989-02-24 07:00:00,14.800000000000002,-66.9,0.7632852391585372,0.9563789835625152,0.9576195984676525,0.15079867699991067
1989-02-24 08:00:00,25.700000000000003,-56.2,0.6674354733940521,0.8104232889189958,0.8546944442264589,0.15079867699991067
1989-02-24 09:00:00,35.1,-42.9,0.6202930965519133,0.5837738908201646,0.7483579493909461,0.15079867699991067
1989-02-24 10:00:00,42.2,-26.2,0.59471375229075,0.07312275257127199,0.6210767768592025,0.15079867699991067
1989-02-24 11:00:00,45.6,-6.2,0.5864128208130264,0.0,0.4448501006653168,0.15079867699991067
1989-02-24 12:00:00,44.7,14.800000000000002,0.5882299668261305,1.0,0.1163586136613125,0.15079867699991067
1989-02-24 13:00:00,39.7,33.6,0.6016239501991696,1.0,0.0,0.15079867699991067
1989-02-24 14:00:00,31.5,48.8,0.6348333127802596,1.0,1.0,0.15079867699991067
1989-02-24 15:00:00,21.4,61.0,0.6958251463202269,1.0,1.0,0.15079867699991067
1989-02-24 16:00:00,10.2,71.0,0.8236701489135707,1.0,1.0,0.15079867699991067
1989-02-24 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-24 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 06:00:00,3.4,-76.4,0.973670125946156,1.0,1.0,0.15079867699991067
1989-02-25 07:00:00,15.1,-67.2,0.7518582513180333,0.9536546843460623,0.9542881088109749,0.15079867699991067
1989-02-25 08:00:00,26.0,-56.5,0.6581627961658488,0.8075543343830978,0.8511377219770249,0.15079867699991067
1989-02-25 09:00:00,35.4,-43.2,0.6125558339218334,0.5809246849294377,0.7444930741019293,0.15079867699991067
1989-02-25 10:00:00,42.5,-26.4,0.5884899279582423,0.06956964168110324,0.6165848722431276,0.15079867699991067
1989-02-25 11:00:00,46.0,-6.2,0.5791885984534404,0.0,0.43563462811565834,0.15079867699991067
1989-02-25 12:00:00,45.1,14.999999999999998,0.5805518510069266,1.0,0.09650323493907742,0.15079867699991067
1989-02-25 13:00:00,40.0,33.9,0.5945257761571153,1.0,0.0,0.15079867699991067
1989-02-25 14:00:00,31.8,49.2,0.6255534756404214,1.0,1.0,0.15079867699991067
1989-02-25 15:00:00,21.6,61.300000000000004,0.6877669346609179,1.0,1.0,0.15079867699991067
1989-02-25 16:00:00,10.4,71.3,0.8137758762486665,1.0,1.0,0.15079867699991067
1989-02-25 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-25 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 06:00:00,3.6,-76.7,0.9632585543833802,1.0,1.0,0.15079867699991067
1989-02-26 07:00:00,15.399999999999999,-67.5,0.7401126001837357,0.9509297580689148,0.9509297580689148,0.15079867699991067
1989-02-26 08:00:00,26.3,-56.7,0.6498995968567811,0.8043392973815864,0.8476413038633391,0.15079867699991067
1989-02-26 09:00:00,35.8,-43.4,0.6036829832131336,0.5751594702296073,0.7392479750420934,0.15079867699991067
1989-02-26 10:00:00,42.9,-26.5,0.5808237427758053,0.05869352411299522,0.610052638920162,0.15079867699991067
1989-02-26 11:00:00,46.4,-6.2,0.5718591606574365,0.0,0.4262849390485882,0.15079867699991067
1989-02-26 12:00:00,45.4,15.1,0.574836989413724,1.0,0.08286262020892499,0.15079867699991067
1989-02-26 13:00:00,40.3,34.2,0.5873161701370182,1.0,0.0,0.15079867699991067
1989-02-26 14:00:00,32.0,49.5,0.6189227579357974,1.0,1.0,0.15079867699991067
1989-02-26 15:00:00,21.9,61.599999999999994,0.677400167148044,1.0,1.0,0.15079867699991067
1989-02-26 16:00:00,10.600000000000001,71.6,0.8035553869810532,1.0,1.0,0.15079867699991067
1989-02-26 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-26 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 06:00:00,3.9,-76.90000000000002,0.9496078371061032,1.0,1.0,0.15079867699991067
1989-02-27 07:00:00,15.6,-67.7,0.7320984522733011,0.9491125788986357,0.9486756156947045,0.15079867699991067
1989-02-27 08:00:00,26.6,-57.00000000000001,0.6402801988568197,0.8014544703943691,0.844024982851171,0.15079867699991067
1989-02-27 09:00:00,36.1,-43.6,0.5965196929861364,0.5712935930552887,0.7352848576757218,0.15079867699991067
1989-02-27 10:00:00,43.2,-26.6,0.5748878509277858,0.05137526928807701,0.6051711212563992,0.15079867699991067
1989-02-27 11:00:00,46.8,-6.2,0.5644214616712646,0.0,0.41679714819332203,0.15079867699991067
1989-02-27 12:00:00,45.800000000000004,15.300000000000002,0.566945903609368,1.0,0.062251917521862654,0.15079867699991067
1989-02-27 13:00:00,40.6,34.4,0.5806146894558415,1.0,0.0,0.15079867699991067
1989-02-27 14:00:00,32.3,49.8,0.6102903181939063,1.0,1.0,0.15079867699991067
1989-02-27 15:00:00,22.1,61.900000000000006,0.6689515396181135,1.0,1.0,0.15079867699991067
1989-02-27 16:00:00,10.7,71.9,0.7959023222171564,1.0,1.0,0.15079867699991067
1989-02-27 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-27 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 06:00:00,4.1,-77.2,0.9382275391992771,1.0,1.0,0.15079867699991067
1989-02-28 07:00:00,15.9,-68.0,0.7197911377430641,0.9463856483532512,0.9452710530070341,0.15079867699991067
1989-02-28 08:00:00,26.9,-57.2,0.6317322628846731,0.7982220364799508,0.8404743678829075,0.15079867699991067
1989-02-28 09:00:00,36.4,-43.8,0.5892600365578834,0.5674052906545721,0.731287342708291,0.15079867699991067
1989-02-28 10:00:00,43.6,-26.8,0.5665571026543812,0.04396255711329611,0.5987815016657297,0.15079867699991067
1989-02-28 11:00:00,47.1,-6.2,0.5587702457576944,0.0,0.40958825808287347,0.15079867699991067
1989-02-28 12:00:00,46.2,15.5,0.5589262125474171,1.0,0.04116524621063211,0.15079867699991067
1989-02-28 13:00:00,40.9,34.7,0.5731901408629534,1.0,0.0,0.15079867699991067
1989-02-28 14:00:00,32.6,50.1,0.6014989103523386,1.0,1.0,0.15079867699991067
1989-02-28 15:00:00,22.3,62.29999999999999,0.65885026620085,1.0,1.0,0.15079867699991067
1989-02-28 16:00:00,10.9,72.3,0.7833080475902805,1.0,1.0,0.15079867699991067
1989-02-28 17:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 18:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 19:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 20:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 21:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 22:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-02-28 23:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-03-01 00:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-03-01 01:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-03-01 02:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-03-01 03:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-03-01 04:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-03-01 05:00:00,0.0,0.0,1.0,1.0,1.0,0.15079867699991067
1989-03-01 06:00:00,4.4,-77.5,0.9222464800144436,1.0,1.0,0.15079867699991067
1989-03-01 07:00:00,16.2,-68.3,0.7071272417992346,0.9436569410906355,0.9418378782727276,0.15079867699991067
1989-03-01 08:00:00,27.2,-57.5,0.6217471001957726,0.7953193003897809,0.8367959165237299,0.15079867699991067
1989-03-01 09:00:00,36.800000000000004,-44.0,0.5800123817869776,0.561537058544658,0.7258952325679767,0.15079867699991067
1989-03-01 10:00:00,44.0,-26.9,0.5585717369980995,0.032786593367225225,0.5920185207490959,0.15079867699991067
1989-03-01 11:00:00,47.5,-6.2,0.5511354207671111,0.0,0.3998490063516741,0.15079867699991067
1989-03-01 12:00:00,46.5,15.7,0.5526907864367777,1.0,0.023357262285154445,0.15079867699991067
1989-03-01 13:00:00,41.2,35.0,0.565646317416786,1.0,0.0,0.15079867699991067
1989-03-01 14:00:00,32.8,50.4,0.5944840221909554,1.0,1.0,0.15079867699991067
1989-03-01 15:00:00,22.5,62.6,0.6499633245508314,1.0,1.0,0.15079867699991067
1989-03-01 16:00:00,11.1,72.6,0.7719641516931789,1.0,1.0,0.15079867699991067
